id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,reviews total,pre 2014 reviews,post 2014 reviews
5647599,SXSW Bungalow!!  10 mins from DT,29238839,Karen,,78731,30.309440000000002,-97.75262,Entire home/apt,125,1,1,2015-03-23,0.02,1,0,13,0,1
5651759,Private room in Central East Austin,4275107,Jonathan,,78722,30.302590000000002,-97.71072,Private room,67,1,22,2019-05-28,0.44,2,354,1,0,22
5652198,"SXSW! Not heaven, but cheap. (1)",29292553,Jacob,,78741,30.232159999999997,-97.72807,Shared room,75,1,3,2015-03-23,0.06,1,0,1,0,3
5652310,Single Room for Rent,28835944,Sarah,,78748,30.182679999999998,-97.79659000000001,Private room,99,1,1,2015-03-21,0.02,1,0,2,0,1
5660373,Austin Mid-Century Modern Designer Home,1547813,Laura,,78746,30.278640000000003,-97.7897,Entire home/apt,140,30,4,2017-03-16,0.09,1,188,1,0,4
5660966,Crash pad and it ain't bad! (The Blue Room),27950887,Jonathan,,78747,30.151659999999996,-97.74169,Private room,23,1,337,2019-07-03,6.51,3,7,3,0,337
5669646,"The Martin House - Austin, Texas",29393666,Jenna And Sat,,78751,30.316090000000003,-97.71823,Entire home/apt,225,2,67,2018-05-20,1.28,1,0,14,0,67
5670682,2-Bed Room in West Campus,24338006,Brian,,78705,30.28677,-97.74600000000001,Private room,80,1,1,2015-03-18,0.02,1,0,2,0,1
5670726,Charming 1930's Central East Austin Bungalow,29400145,Kaycee,,78702,30.277859999999997,-97.71135,Entire home/apt,450,2,8,2019-04-28,0.16,2,88,5,0,8
5673145,"Monthly rental. Fab, Fun space!",1883744,Nancy,,78751,30.31186,-97.72487,Private room,43,30,9,2019-06-20,0.27,5,334,2,0,9
5674141,"Cozy Room @ SoCo' Haven, 1 of 4 + bikes",45418,Pauline,,78704,30.2357,-97.74932,Private room,32,1,217,2019-06-23,4.14,3,71,663,0,217
5682215,Peaceful Room@ SoCo Mavens Haven/ bikes,45418,Pauline,,78704,30.23419,-97.74948,Private room,37,1,221,2019-07-01,4.2,3,77,2,0,221
5695891,Cozy home close to everything!,13809212,Christopher,,78752,30.33786,-97.71582,Entire home/apt,200,1,28,2018-11-04,0.56,1,363,1,0,28
5706852,Eclectic Space on South Congress,29586907,Jessica,,78704,30.2386,-97.75258000000001,Shared room,70,1,1,2015-03-23,0.02,1,0,96,0,1
5718336,8 miles to DT! | Spacious 1BD w/ air mattress,29626332,Devanne,,78749,30.232840000000003,-97.82876999999999,Entire home/apt,88,3,2,2017-10-22,0.09,1,0,5,0,2
5718552,2311 Wilke Drive - This is Austin!!,29648897,Glen,,78704,30.252270000000003,-97.77944000000001,Entire home/apt,140,2,131,2019-07-08,2.53,1,354,38,0,131
5719541,Private Room(s) in Artist Community,29654802,Will,,78748,30.157220000000002,-97.81916,Private room,29,29,24,2019-02-28,0.46,2,312,51,0,24
5720396,The Master,29660720,Joshua,,78744,30.200020000000002,-97.73053,Private room,33,30,1,2017-12-16,0.05,2,101,10,0,1
5720474,"Iconic Austin House- 1 BD, Bath",5458902,Paul,,78704,30.26077,-97.77041,Private room,50,30,1,2019-06-19,1.0,1,170,1,0,1
5726456,So Fresh East Side Place. Perfect Location.,9616874,Amber,,78721,30.279159999999997,-97.67535,Entire home/apt,99,3,38,2019-05-09,2.56,2,0,4,0,38
5728862,Be Close to It All in a Hip Mid-Century Modern Home,29703215,Gary,,78723,30.31539,-97.70543,Entire home/apt,169,2,130,2019-06-22,2.57,2,324,1,0,130
5729593,The Garner Hideout - Studio Cottage,579290,Jay,,78704,30.25988,-97.76557,Entire home/apt,135,2,8,2019-05-27,0.16,22,365,4,0,8
5736280,Airstream Recording Studio Space,29654802,Will,,78748,30.159090000000003,-97.81786,Private room,30,30,18,2019-06-05,0.34,2,326,47,0,18
5755416,Charming 1940s cottage/Top Downtown Location,10292686,Brian,,78703,30.28045,-97.76139,Entire home/apt,155,1,36,2019-04-13,0.73,4,295,22,0,36
5759920,South Austin Retreat: Private Bath + Sep. Entrance,29879517,Beth,,78735,30.23565,-97.80645,Private room,49,2,189,2019-07-07,5.29,1,162,23,0,189
5761331,Walk to Zilker Park & Barton Springs,1190125,Thomas,,78704,30.25832,-97.78059,Entire home/apt,99,2,2,2017-02-13,0.06,1,0,9,0,2
5768194,Spacious Home for Large Groups,5332273,Phil,,78750,30.38372,-97.79719,Entire home/apt,380,1,16,2018-03-18,0.33,4,362,2,0,16
5768833,"Hot Spot!! Lake View, by Hula Hut!!",29928530,Lyle,,78703,30.29675,-97.7821,Entire home/apt,195,2,56,2019-06-14,1.08,1,236,275,0,56
5769019,Austin - The Domain,29928744,Luis,,78758,30.396209999999996,-97.72665,Entire home/apt,95,1,2,2016-07-17,0.05,1,0,47,0,2
5775285,Modern East Side Condo 3BR/3.5 BA,29965138,Avani,,78702,30.25895,-97.72344,Entire home/apt,400,7,17,2018-09-07,0.33,1,216,2,0,17
5780591,"Clean, Cozy Condo in 78751",18723607,Carla,,78751,30.3229,-97.72801,Entire home/apt,91,2,81,2018-11-18,1.99,1,0,27,0,81
5791933,Charming & Spacious Masterpiece,7193919,Lucas,,78703,30.291759999999996,-97.75921,Entire home/apt,196,25,37,2016-01-31,0.71,2,365,6,0,37
5794015,Private Casita Close-June specials,10603650,Neil,,78746,30.26026,-97.80178000000001,Private room,169,1,8,2019-03-10,0.19,1,335,1,0,8
5805293,Spacious Luxury Home / Prime Location,30118476,Jenna,,78703,30.302059999999997,-97.7529,Entire home/apt,400,3,41,2019-07-07,1.38,1,58,1,0,41
5806636,Chelsea Cottage-B 2/1 near SOCO,579290,Jay,,78704,30.243159999999996,-97.7392,Entire home/apt,150,2,32,2019-06-21,0.64,22,320,249,0,32
5813732,South Austin Creekside Retreat,1840480,Scott And Sally,,78745,30.22268,-97.79502,Entire home/apt,175,4,21,2019-05-20,0.44,10,349,6,0,21
5819674,A Modern Spin on a Cozy '50s Home in Bouldin Creek,1250939,Kerry,,78704,30.25197,-97.75525999999999,Entire home/apt,165,2,71,2019-07-07,1.42,4,252,13,0,71
5837318,New Private Studio,2868583,Jon,,78741,30.23831,-97.73493,Entire home/apt,70,2,104,2019-04-21,2.55,2,59,300,0,104
5851049,"Central 4/3 on hill- patio, views",27155898,Michael,,78731,30.34235,-97.76187,Entire home/apt,350,1,11,2016-04-30,0.21,1,365,13,0,11
5851471,Beautiful bungalow in Hyde Park,7229264,Jacob,,78751,30.30599,-97.72864,Entire home/apt,99,4,2,2017-03-15,0.05,1,0,2,0,2
5851794,Bedroom suite  by the Pond - Cosmic Texas Groove,167892,Veronica,,78704,30.25416,-97.75733000000001,Private room,85,2,120,2019-07-06,2.33,2,71,1,0,120
5869022,WESTLAKE MODERN - close to downtown,20517639,Ursula,,78746,30.271759999999997,-97.80951,Private room,77,2,208,2019-07-08,4.22,1,351,113,0,208
5871200,Urban escape - 1 bedroom apartment,1532964,Ikenna,,78741,30.22757,-97.72808,Entire home/apt,145,1,9,2016-03-19,0.17,1,0,6,0,9
5873238,Hyde Park Casita,6513345,Chris,,78751,30.31151,-97.7228,Entire home/apt,83,1,389,2019-06-29,7.51,1,208,73,0,389
5884972,Downtown 2 Bed Condo with Pool,28368051,Kinsey & Jordan,,78702,30.25481,-97.73482,Entire home/apt,199,1,33,2019-06-09,0.67,1,122,10,0,33
5901860,4 bedroom 2.5 bath - Perfect for big SXSW groups,17796666,Adam,,78702,30.26485,-97.70415,Entire home/apt,475,1,3,2018-03-11,0.06,1,0,30,0,3
5901889,The Waterston House,29040266,Marjorie,,78703,30.28009,-97.76014,Entire home/apt,225,2,64,2019-05-19,1.26,1,55,13,0,64
5941641,"East Austin casita, 3 miles from all downtown",760417,Kim,,78702,30.2776,-97.70917,Entire home/apt,95,1,114,2019-06-23,3.33,1,258,27,0,114
5992071,Central Austin Craftsman in a Historic Neighborhood,11709743,Dustin,,78756,30.31082,-97.74799,Entire home/apt,245,2,25,2019-06-20,0.61,1,293,13,0,25
6000723,Beautiful Room in Ultra Modern Home,31151531,Deepak,,78704,30.2355,-97.74448000000001,Private room,70,1,17,2018-10-11,0.33,1,0,19,0,17
6004992,"Relaxing Modern Oasis, near Downtown & So Congress",31173521,Leon And Stella,,78704,30.24982,-97.76092,Entire home/apt,145,3,65,2019-05-15,1.27,2,36,4,0,65
6005469,Centrally  located- room w/pb,31176003,Theresa,,78723,30.284570000000002,-97.70305,Private room,48,1,61,2018-03-14,1.21,1,0,5,0,61
6016413,Downtown 3/2. Steps from Everything,4929310,Ryan,,78701,30.26435,-97.74093,Entire home/apt,299,1,99,2019-06-23,1.99,25,311,9,0,99
6025598,Beautiful Central Craftsman (30 day minimum),1523587,Dallas,,78751,30.303279999999997,-97.73243000000001,Entire home/apt,375,1,80,2019-05-27,1.55,20,176,12,0,80
6051557,Eclectic Artist's Condo with Fun Vintage Decor,6991674,Jason,,78741,30.225459999999998,-97.74108000000001,Entire home/apt,134,1,327,2019-07-07,12.84,2,75,3,0,327
6056676,NORTHWEST AUSTIN'S TOP NEIGHBORHOOD,27619406,Candyce,,78731,30.36914,-97.76809,Entire home/apt,300,7,9,2019-06-30,0.25,1,83,153,0,9
6063670,Austin's Downtown Garden Suite,4929310,Ryan,,78701,30.266040000000004,-97.74258,Entire home/apt,179,1,68,2019-06-24,1.33,25,307,6,0,68
6066032,Atomic Ranch in East Austin,13247453,Shannon,,78723,30.311420000000002,-97.697,Entire home/apt,225,2,20,2016-11-10,0.42,1,188,27,0,20
6079005,BEST LOCATION By SoCo & Downtown,4970462,Chloe,,78704,30.24895,-97.75281,Private room,75,2,183,2019-06-17,3.56,3,90,9,0,183
6084560,Adorable East House Walkable!,680499,Sarah,,78702,30.26395,-97.71777,Entire home/apt,95,2,38,2019-06-23,0.74,1,41,1,0,38
6088588,Very Cozy 2 BD with Parking,21923273,Saurabh,,78704,30.26046,-97.77332,Entire home/apt,450,2,9,2018-10-15,0.2,2,358,14,0,9
6092667,Great Room in North Central Austin.,1301612,Michael,,78758,30.36523,-97.71393,Private room,80,2,6,2019-06-07,0.13,1,312,54,0,6
6094751,Bedroom in the heart of ATX's SOCO,12584017,Beth,,78704,30.226029999999998,-97.76657,Private room,95,1,6,2018-03-07,0.13,2,0,106,0,6
6100305,Modern Downtown Condo With Incredible City Views!,2818245,Luke,,78701,30.264570000000003,-97.7476,Entire home/apt,186,4,26,2018-10-25,0.51,1,2,250,0,26
6116865,University of Texas @ Austin West Campus,11479422,Juanita/Ryan,,78705,30.28939,-97.74555,Entire home/apt,137,1,58,2019-06-10,1.13,1,321,232,0,58
6118190,Downtown Austin Vintage Charm,1710302,Lindsay,,78701,30.280509999999996,-97.74956999999999,Entire home/apt,325,1,21,2018-10-08,0.42,16,192,51,0,21
6118674,East Side Bungalow,1866934,Nathan,,78702,30.2533,-97.72416,Entire home/apt,117,1,377,2019-06-27,7.43,2,141,2,0,377
6120864,THE MEADOWS At Anderson Mill,31757957,Gary,,78750,30.461090000000002,-97.79808,Entire home/apt,150,2,25,2019-03-15,0.53,1,316,377,0,25
6131087,Modern & Bright Hyde Park Home - 10 min from DT!,10051698,Lindsey,,78751,30.3108,-97.71896,Entire home/apt,400,2,20,2019-06-09,0.5,1,337,55,0,20
6157746,Modern & Chic Private Room East Side of Downtown.,31946013,Julian,,78702,30.27202,-97.72355999999999,Private room,99,2,16,2019-05-27,0.39,2,183,11,0,16
6169517,bedroom in S. Austin/S. Congress Ave.,12616427,Stephanie,,78745,30.199690000000004,-97.77208,Private room,100,2,11,2018-03-18,0.22,1,363,9,0,11
6169536,"Near downtown Austin, Domain and on greenbelt!",32007715,Chris,,78754,30.36833,-97.65316,Private room,75,1,13,2019-06-16,0.29,2,365,229,0,13
6184106,Ease & Joy in the Heart of Austin!,21607195,Pixie,,78704,30.233659999999997,-97.78130999999999,Private room,129,1,210,2019-06-23,4.13,6,165,142,0,210
6185503,Cozy Vacation Getaway w/ Pool 5 min walk to Metro,3161356,Lucy,,78758,30.36693,-97.69924,Private room,48,2,41,2019-03-18,0.8,1,229,57,0,41
6186041,Big Privt 2nd Fl Dplx off S 1st - 3min to Downtown,32084428,Tracey Rochelle,,78704,30.245070000000002,-97.75755,Entire home/apt,250,2,40,2019-05-27,0.99,1,347,9,0,40
6187395,Hyde Park Bungalow,14251452,Sarah,,78751,30.30423,-97.71788000000001,Entire home/apt,110,1,121,2019-06-10,2.97,1,356,34,0,121
6194282,Spacious house near Tech companies,22586923,Christine,,78754,30.37241,-97.65223,Private room,35,5,6,2019-04-10,0.17,1,329,4,0,6
6198536,Three Bed Waterfront Condo 1400 SQFT,32144172,Shane,,78741,30.243990000000004,-97.72886,Entire home/apt,299,3,25,2019-03-11,0.52,1,263,93,0,25
6214178,Stylish Loft with Awesome Views of Downtown Austin,15782486,Top Trip Rentals,,78701,30.26703,-97.7415,Entire home/apt,380,1,112,2019-06-20,2.87,32,152,389,0,112
6234498,South Congress Bungalow,9872958,Kristi,,78704,30.245540000000002,-97.74791,Entire home/apt,225,30,83,2019-05-19,1.63,1,129,71,0,83
6238933,"Your downtown retreat, perfect for reunions!",23786982,Sarah And Steve,,78702,30.256320000000002,-97.73469,Entire home/apt,800,2,54,2019-07-08,1.09,2,62,10,0,54
6246273,Be my guest in Central ATX home!,23547628,Katie,,78723,30.29927,-97.70186,Private room,39,2,8,2019-04-07,0.27,1,72,25,0,8
6248576,"Great Location, South Congress",2380454,Irina,,78704,30.24274,-97.75188,Entire home/apt,150,90,3,2018-05-25,0.09,1,219,86,0,3
6250110,Cozy backyard studio apt,9690291,Anna,,78756,30.31062,-97.74537,Entire home/apt,100,31,15,2017-08-30,0.3,1,0,8,0,15
6260941,Cozy Cottage in Central Austin!,22234571,Cathleen,,78756,30.31288,-97.74043,Entire home/apt,450,30,48,2019-05-23,0.97,3,285,40,0,48
6262103,Peaceful Home in Central East Austin,3484736,Sally,,78741,30.22966,-97.71329,Entire home/apt,175,2,11,2019-05-27,0.23,1,87,25,0,11
6285645,East ATX room w/private BR & RR--walk to train!,2250619,Huong & Andrew,,78702,30.280079999999998,-97.71085,Private room,41,1,106,2019-06-27,4.31,1,24,7,0,106
6288166,Comfortable House near UT Campus,32689270,James,,78756,30.31948,-97.7413,Entire home/apt,100,1,2,2015-08-28,0.04,1,0,1,0,2
6289764,Spacious 1920's Bedroom & Bath w Private Entrance,32699072,Michelle,,78705,30.30071,-97.74517,Entire home/apt,85,1,157,2019-07-07,3.15,1,73,32,0,157
6291810,Luxurious Indoor-Outdoor Living in a Sprawling House,32713240,Bryan,,78749,30.226490000000002,-97.87056,Entire home/apt,685,3,39,2019-06-26,0.81,1,249,2,0,39
6297341,"East Downtown Ranch House 4/3, walk downtown",880571,Angel,,78702,30.2712,-97.72633,Entire home/apt,500,3,28,2019-03-17,0.56,10,309,31,0,28
6311988,Artist Bungalow in the 04.,78272,Elizabeth,,78704,30.22543,-97.76427,Entire home/apt,225,2,13,2018-09-30,0.28,1,363,3,0,13
6324076,Affordable Summer Fun! Large Townhome near Domain,23878862,Lorraine,,78758,30.39198,-97.69884,Entire home/apt,159,2,69,2019-07-07,1.47,3,331,22,0,69
6330479,Charming Townhome,31380978,Jocelyn,,78741,30.231540000000003,-97.71387,Private room,40,1,2,2015-08-17,0.04,1,0,2,0,2
6337429,Comfy Cozy Cabin,3620437,Jacob,,78704,30.241670000000003,-97.74484,Entire home/apt,200,3,25,2019-06-25,0.53,1,344,18,0,25
6347473,Modern East Side Bungalow!,4517692,Siobhan,,78702,30.27755,-97.70333000000001,Entire home/apt,120,2,21,2019-07-08,0.48,1,104,3,0,21
6377155,Eastside Zen Bedroom in a 2/1,3312259,Jeannelle,,78722,30.283170000000002,-97.72013000000001,Private room,45,7,11,2018-03-18,0.28,3,89,191,0,11
6391710,Luxury garage apt close to downtown,33325907,Tim,,78702,30.255129999999998,-97.72618,Entire home/apt,170,2,240,2019-06-30,4.9,1,160,1,0,240
6400151,Garage Apartment in Brentwood!,26767316,Ryan,,78757,30.333740000000002,-97.72197,Entire home/apt,95,2,47,2019-05-27,0.93,2,365,28,0,47
6404272,West Campus - UT area,328691,Nora,,78705,30.291690000000003,-97.74871999999999,Private room,35,1,1,2015-05-26,0.02,1,0,48,0,1
6423278,Gorgeous city greenbelt home 8 min from downtown,18299673,Sally,,78735,30.23975,-97.8219,Entire home/apt,300,3,53,2018-12-27,1.05,1,119,27,0,53
6432177,SXSW / UT / ACL - Central ATX /Lake Austin Retreat,33572970,Stephanie,,78703,30.293609999999997,-97.7774,Entire home/apt,129,2,17,2019-05-26,0.37,1,269,2,0,17
6445690,Hip East Side Condo with Private Balcony near Franklin BBQ,21008264,Maria & James,,78702,30.269740000000002,-97.72802,Entire home/apt,500,2,67,2019-07-08,1.33,1,73,31,0,67
6449683,Welcome Home,33675714,Laura,,78749,30.230420000000002,-97.87728,Entire home/apt,250,3,33,2019-07-07,0.93,1,125,4,0,33
6478081,Guest Room in New East Side House,32574444,Ty,,78702,30.270459999999996,-97.70546999999999,Private room,65,1,107,2019-06-23,2.12,2,341,137,0,107
6490112,Barton Hills Treetop Studio Apartment,6867190,Mary,,78704,30.256429999999998,-97.77878,Entire home/apt,100,1,153,2019-07-07,3.04,2,154,28,0,153
6539818,Recently Renovated Downtown Studio with Uptown Finishes,3432323,Julia,,78701,30.27848,-97.74333,Entire home/apt,119,2,165,2019-06-22,3.34,2,284,54,0,165
6560787,"Sunny, Private Guest Suite close to downtown",7484327,Kimberly,,78704,30.243709999999997,-97.75976,Private room,150,2,14,2019-05-27,0.49,2,89,68,0,14
6561168,Modern 3 BR Home - 10 min to dwntwn,776173,Yunny,,78723,30.297990000000002,-97.70056,Entire home/apt,395,4,3,2019-03-12,0.14,1,26,51,0,3
6561390,Close to everything - 3 bed 2 bath,379459,Andy,,78702,30.25807,-97.72466,Entire home/apt,589,3,6,2017-11-05,0.13,1,0,7,0,6
6575767,Lovely Home - pool-3 mi to Downtown,34394188,Mary,,78746,30.28803,-97.79862,Entire home/apt,495,2,70,2019-07-06,1.43,1,336,123,0,70
6584889,Mod 50s Bungalow-Windsor Park-By Mueller Dev &51st,425706,Robert,,78723,30.315240000000003,-97.69409,Entire home/apt,124,2,21,2019-04-13,0.43,6,158,9,0,21
6586376,Creekside Apt located in 78729,34450465,Thomas,,78729,30.4685,-97.77660999999999,Entire home/apt,65,2,23,2019-07-07,0.46,1,45,11,0,23
6586413,Walk to SXSW! 1 BDRM,9339002,Alexandria,,78703,30.274259999999998,-97.75278,Entire home/apt,238,3,8,2017-10-16,0.2,1,0,11,0,8
6586651,"Hyde Park Home - June, July & Aug Summer Stay",26317388,Bree,,78751,30.307,-97.71421,Entire home/apt,100,30,7,2018-05-07,0.15,1,65,1,0,7
6590801,East Austin Home; min fromDT,14609087,Litt,,78702,30.281159999999996,-97.71096999999999,Entire home/apt,248,2,88,2019-06-30,2.44,1,320,1,0,88
6603660,Treetop Studio in North University,10293287,Ann,,78705,30.296909999999997,-97.73115,Entire home/apt,149,1,41,2019-04-28,0.91,8,306,5,0,41
6612246,Relax in a Private Modern Guest Suite in East Austin,1439593,Michael,,78702,30.2685,-97.72221,Entire home/apt,89,1,329,2019-07-08,6.57,2,46,17,0,329
6613299,Soco Central,18675398,Amy,,78704,30.2487,-97.75227,Entire home/apt,150,2,57,2019-05-04,1.14,2,353,4,0,57
6626589,Spacious Mid-century Bungalow,34684086,Miguel,,78723,30.314490000000003,-97.70189,Entire home/apt,125,3,1,2016-07-18,0.03,1,0,63,0,1
6634808,Private Room/Full Bath/Cute House,34728215,Michael,,78722,30.29073,-97.70855,Private room,125,1,7,2015-11-08,0.14,1,89,3,0,7
6638084,sweet little backyard cottage,899362,Jennifer,,78721,30.281570000000002,-97.68672,Entire home/apt,60,2,181,2019-07-06,4.04,1,67,35,0,181
6690195,Cozy 1 bedroom Soco Apt,35016589,Tara,,78745,30.21968,-97.77011,Entire home/apt,69,1,10,2015-08-07,0.2,1,0,20,0,10
6704541,East Side Hideaway Studio,2436512,Crystal,,78702,30.256859999999996,-97.72914,Entire home/apt,75,30,190,2019-05-18,3.84,8,309,58,0,190
6710281,Traveling Jan- Feb: Gorgeous 3/2 heart SoCo,28578845,"Evdokia, Jimmy & Little Julian!",,78704,30.24796,-97.74792,Entire home/apt,135,19,1,2018-04-09,0.07,2,0,2,0,1
6721639,"Comfy & Clean East Austin Home, Excellent Location",6752394,Joe,,78702,30.255470000000003,-97.73361,Entire home/apt,200,2,133,2019-06-16,2.94,5,232,9,0,133
6742178,Loft,9613153,Rolando,,78726,30.436490000000003,-97.87326999999999,Private room,150,1,28,2019-05-26,0.79,3,362,2,0,28
6744307,"Lamplight Village 2 BR, 1 BA Apt.",35313372,Luis G.,,78758,30.41283,-97.69736,Entire home/apt,120,30,59,2019-06-13,1.29,1,254,9,0,59
6766010,Austin Cool -- Shasta  AirFlyte 1961 Re-Make,35421576,Sarah,,78703,30.283959999999997,-97.7748,Entire home/apt,65,4,56,2019-07-07,1.14,2,270,80,0,56
6767080,Unwind in South Austin Coolness!,35396359,Nancy,,78745,30.2032,-97.82155,Private room,50,1,11,2019-04-14,0.25,1,284,20,0,11
6777032,Austin Suite Spot,9169608,Gary And Jessica,,78751,30.30915,-97.71273000000001,Entire home/apt,79,2,235,2019-06-27,4.98,2,48,5,0,235
6782834,Hill Country views with pool,6755464,OShea,,78736,30.2436,-98.00397,Entire home/apt,555,3,17,2016-10-09,0.36,1,0,2,0,17
6792049,Quiet place ~3 miles from downtown,35483266,Mark,,78704,30.2493,-97.7739,Shared room,40,1,14,2018-10-08,0.29,1,224,80,0,14
6820899,"Retro, Hip Oasis in Central Austin",35718651,The Shannons,,78723,30.304129999999997,-97.6783,Entire home/apt,119,2,179,2019-07-08,3.66,1,147,32,0,179
6822336,Sunny Hyde Park apartment,23742904,Cara,,78751,30.304129999999997,-97.73446,Entire home/apt,55,3,2,2017-04-17,0.05,1,0,18,0,2
6833658,The Dazed and Confused House - Travis Heights ATX,18253226,Stay Local Austin,,78704,30.238059999999997,-97.74412,Entire home/apt,220,2,85,2018-06-10,1.76,13,71,17,0,85
6849900,Cute Tiny Studio with Kitchen & Patio,22903590,Singer,,78752,30.32279,-97.71944,Entire home/apt,70,1,198,2019-07-06,4.02,2,300,8,0,198
6850781,Downtown SOCO Condo 1br/1ba - Pool!,1488733,Brooke,,78704,30.25147,-97.74358000000001,Entire home/apt,131,1,129,2019-06-22,2.75,34,282,3,0,129
6853814,Luxury Condo Perfect SoCo Location!,26763898,Alan,,78704,30.24485,-97.74661,Entire home/apt,175,3,10,2018-03-13,0.2,1,192,2,0,10
6854195,Austin Downtown Tiny House,35918465,Anita And Oliver,,78702,30.270840000000003,-97.7282,Entire home/apt,149,2,113,2019-07-07,2.41,1,344,28,0,113
6868943,Resort Style Home with Private Pool and Garden Patio,1274243,Susan,,78759,30.38324,-97.74624,Entire home/apt,335,2,110,2019-07-06,2.23,3,172,25,0,110
6870646,The Studio at Avenue B,35915651,Bobbi,,78751,30.31028,-97.73066,Entire home/apt,125,2,34,2019-06-30,0.73,2,210,75,0,34
6887725,East Side Artsy Room on 13th St,36093951,Lauren,,78702,30.27567,-97.71703000000001,Private room,80,1,123,2019-07-07,2.68,2,343,61,0,123
6895470,"Rock-n-Roll Whimsy Downtown, East",36132364,Mel,,78702,30.2698,-97.7294,Private room,125,2,52,2019-06-01,1.15,1,331,18,0,52
6899493,3 bedroom house for SXSW - Sleeps 8,16286482,Anjali,,78723,30.29925,-97.70076,Entire home/apt,300,2,28,2018-08-05,0.57,1,0,32,0,28
6912389,The Cavalier Studio in Midtown ATX,36224171,Kimberly,,78757,30.34323,-97.71732,Entire home/apt,72,2,240,2019-07-07,4.98,1,202,34,0,240
6932061,Large modern SOCO studio apartment,1788349,Jeannie,,78704,30.23903,-97.74484,Entire home/apt,96,3,150,2019-07-01,3.15,1,270,65,0,150
6933044,Suburbian Sanctuary Close to Town,79506,Maris,,78754,30.34507,-97.60956999999999,Private room,35,1,5,2016-10-20,0.1,1,0,198,0,5
6935687,An easy walk to Austin's best.,20128369,Gail,,78704,30.254540000000002,-97.75714,Private room,120,1,11,2019-04-28,0.24,1,363,7,0,11
6935869,Modern East Austin Bungalow,8897060,Meg,,78702,30.269890000000004,-97.72766999999999,Entire home/apt,175,2,116,2019-07-07,4.05,1,208,4,0,116
6938778,Charming Apartment B - Walk to UT,2559011,Terry,,78705,30.29808,-97.73111999999999,Entire home/apt,125,25,55,2019-05-30,1.12,2,263,1,0,55
6955450,Guadalupe: Austin Young Professional Community,8167447,Martin,,78751,30.32296,-97.7245,Private room,37,29,13,2019-05-26,0.27,72,138,6,0,13
6975186,Gorgeous & Spacious in Downtown East Austin (NB),8463836,Amber,,78702,30.271,-97.73116999999999,Entire home/apt,1380,3,8,2019-06-21,0.21,3,339,5,0,8
6981552,Spectacular Waterfront Estate,35292204,Jay,,78730,30.333859999999998,-97.82339,Entire home/apt,2000,3,27,2019-06-15,0.69,1,346,1,0,27
7005488,Entire Modern Eastside Condo,22520538,Audrey,,78702,30.278879999999997,-97.72086,Entire home/apt,100,1,26,2015-11-25,0.53,1,0,68,0,26
7020344,Central Austin Home,36798572,Elizabeth,,78703,30.29875,-97.76048,Entire home/apt,900,5,4,2017-03-16,0.09,1,363,59,0,4
7020988,Downtown Austin Treehouse,1710302,Lindsay,,78701,30.282259999999997,-97.74887,Entire home/apt,150,1,81,2018-11-20,1.66,16,192,19,0,81
7021064,Downtown Austin Luxury Condo,24496832,Michelle,,78701,30.27018,-97.74044,Entire home/apt,115,30,3,2018-10-26,0.13,1,329,1,0,3
7037257,Walk to Lake Travis / enjoy Austin,30006269,April,,78734,30.37838,-97.97549000000001,Private room,99,1,27,2019-05-27,0.58,3,365,79,0,27
7066704,Independent Suite with Own Entrance & Bathroom,3125482,Emilio,,78727,30.438779999999998,-97.74367,Entire home/apt,50,2,52,2019-07-05,1.18,1,162,125,0,52
7075066,NW Charming A-town Bedroom,7404805,Jinny,,78727,30.43972,-97.75312,Private room,53,1,235,2019-06-27,4.87,4,6,1,0,235
7090926,"Charming SoCo Restored Cottage, 2/1",386263,Vineet,,78704,30.250140000000002,-97.75398,Entire home/apt,195,2,90,2019-06-08,1.93,3,170,124,0,90
7093307,One bedroom 78704 Zilker house,27426313,Leslie,,78704,30.254309999999997,-97.77228000000001,Entire home/apt,195,3,5,2019-06-20,0.11,2,323,76,0,5
7094484,Central Austin Bungalow,36061107,John,,78703,30.30019,-97.75618,Entire home/apt,85,2,139,2019-06-25,2.84,1,322,51,0,139
7096039,(Phone number hidden by Airbnb) Urban Condo Cottage with Garden,37194857,Johnny,,78704,30.23902,-97.78352,Entire home/apt,225,3,63,2019-07-07,2.23,1,154,14,0,63
7108253,Guadalupe: Austin Tech Community,8167447,Martin,,78751,30.32235,-97.72480999999999,Private room,37,29,9,2019-05-18,0.2,72,328,1,0,9
7143120,Hip New Loft Apartment Lake Austin,28172400,Peggy,,78733,30.345540000000003,-97.85944,Entire home/apt,75,7,23,2019-06-28,0.49,1,190,9,0,23
7146530,Cozy Modern Cottage with Quiet Back Yard,1250939,Kerry,,78704,30.2474,-97.7783,Entire home/apt,130,2,56,2019-07-06,1.5,4,298,4,0,56
7180503,"1 BR in Modern Home, North Loop",37617557,Bob,,78751,30.319470000000003,-97.71573000000001,Private room,60,1,46,2019-07-06,0.94,1,356,13,0,46
7180621,Steiner Ranch in Hill Country,37615853,Caroline,,78732,30.382859999999997,-97.87624,Private room,47,1,5,2015-08-03,0.1,1,0,71,0,5
